taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	1	227	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	5'UMP	1	272	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	sn-glycerol 3-phosphate	1	274	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	sn-glycerol 3-phosphate	1	275	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	sn-glycerol 3-phosphate	1	276	Undirected	3	-0.5
Acidimicrobia; Sva0996 marine group	3'AMP	3	245	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	glutathione 2	2	262	Undirected	1	-0.5
Acidimicrobia; Sva0996 marine group	glutathione 2	2	263	Undirected	2	-0.5
Acidimicrobia; Sva0996 marine group	glutathione 2	2	264	Undirected	3	-0.5
Acidimicrobia; Sva0996 marine group	sn-glycerol 3-phosphate	3	277	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	spermidine 3	4	189	Undirected	1	0.5
Actinobacteria; ML602J-51	isethionate	5	256	Undirected	1	0.5
Actinobacteria; ML602J-51	isethionate	5	257	Undirected	2	0.5
Actinobacteria; ML602J-51	isethionate	5	258	Undirected	3	0.5
Actinobacteria; ML602J-51	isethionate	5	259	Undirected	4	0.5
Actinobacteria; Microbacteriaceae	isethionate	6	256	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	isethionate	6	257	Undirected	2	0.5
Actinobacteria; Microbacteriaceae	isethionate	6	258	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	isethionate	6	259	Undirected	4	0.5
Alphaproteobacteria; AEGEAN-169 marine group	spermidine 3	7	188	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	3'AMP	7	243	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	3'AMP	7	244	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	isethionate	8	256	Undirected	1	0.5
Alphaproteobacteria; AEGEAN-169 marine group	isethionate	8	257	Undirected	2	0.5
Alphaproteobacteria; AEGEAN-169 marine group	isethionate	8	258	Undirected	3	0.5
Alphaproteobacteria; AEGEAN-169 marine group	isethionate	8	259	Undirected	4	0.5
Alphaproteobacteria; AEGEAN-169 marine group	sn-glycerol 3-phosphate	7	274	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	sn-glycerol 3-phosphate	7	275	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	sn-glycerol 3-phosphate	7	276	Undirected	3	-0.5
Alphaproteobacteria; Ascidiaceihabitans	arginine	9	260	Undirected	1	-0.5
Alphaproteobacteria; Ascidiaceihabitans	glutathione 2	10	265	Undirected	1	0.5
Alphaproteobacteria; Ascidiaceihabitans	glutathione 2	10	266	Undirected	2	0.5
Alphaproteobacteria; Ascidiaceihabitans	glutathione 2	10	267	Undirected	3	0.5
Alphaproteobacteria; Defluviicoccales	isethionate	11	256	Undirected	1	0.5
Alphaproteobacteria; Defluviicoccales	isethionate	11	257	Undirected	2	0.5
Alphaproteobacteria; Defluviicoccales	isethionate	11	258	Undirected	3	0.5
Alphaproteobacteria; Defluviicoccales	isethionate	11	259	Undirected	4	0.5
Alphaproteobacteria; Filomicrobium	citrulline	12	210	Undirected	1	-0.5
Alphaproteobacteria; Filomicrobium	serine	12	214	Undirected	1	-0.5
Alphaproteobacteria; Filomicrobium	threonine	12	216	Undirected	1	-0.5
Alphaproteobacteria; Filomicrobium	valine	12	218	Undirected	1	-0.5
Alphaproteobacteria; Filomicrobium	cysteate	12	233	Undirected	1	-0.5
Alphaproteobacteria; Filomicrobium	cysteate	12	234	Undirected	2	-0.5
Alphaproteobacteria; HIMB11	homoserine betaine	13	192	Undirected	1	0.5
Alphaproteobacteria; HIMB11	homoserine betaine	14	192	Undirected	1	0.5
Alphaproteobacteria; HIMB11	glutathione 2	13	265	Undirected	1	0.5
Alphaproteobacteria; HIMB11	glutathione 2	13	266	Undirected	2	0.5
Alphaproteobacteria; HIMB11	glutathione 2	13	267	Undirected	3	0.5
Alphaproteobacteria; HIMB11	glutathione 2	14	265	Undirected	1	0.5
Alphaproteobacteria; HIMB11	glutathione 2	14	266	Undirected	2	0.5
Alphaproteobacteria; HIMB11	glutathione 2	14	267	Undirected	3	0.5
Alphaproteobacteria; Hyphomonadaceae	5'UMP	15	273	Undirected	1	0.5
Alphaproteobacteria; Hyphomonas	isethionate	16	256	Undirected	1	0.5
Alphaproteobacteria; Hyphomonas	isethionate	16	257	Undirected	2	0.5
Alphaproteobacteria; Hyphomonas	isethionate	16	258	Undirected	3	0.5
Alphaproteobacteria; Hyphomonas	isethionate	16	259	Undirected	4	0.5
Alphaproteobacteria; Leisingera	guanosine	17	224	Undirected	1	-0.5
Alphaproteobacteria; Limibaculum	sarcosine	18	268	Undirected	1	-0.5
Alphaproteobacteria; Litorimicrobium	arginine	19	261	Undirected	1	0.5
Alphaproteobacteria; Methyloligellaceae	ciliatine	20	239	Undirected	1	0.5
Alphaproteobacteria; Methyloligellaceae	ciliatine	20	240	Undirected	2	0.5
Alphaproteobacteria; PS1 clade	tryptamine	22	184	Undirected	1	0.5
Alphaproteobacteria; PS1 clade	tryptamine	22	185	Undirected	2	0.5
Alphaproteobacteria; PS1 clade	spermidine 3	21	188	Undirected	1	-0.5
Alphaproteobacteria; PS1 clade	5'UMP	21	272	Undirected	1	-0.5
Alphaproteobacteria; PS1 clade	sn-glycerol 3-phosphate	21	274	Undirected	1	-0.5
Alphaproteobacteria; PS1 clade	sn-glycerol 3-phosphate	21	275	Undirected	2	-0.5
Alphaproteobacteria; PS1 clade	sn-glycerol 3-phosphate	21	276	Undirected	3	-0.5
Alphaproteobacteria; Ponticaulis	ciliatine	23	239	Undirected	1	0.5
Alphaproteobacteria; Ponticaulis	ciliatine	23	240	Undirected	2	0.5
Alphaproteobacteria; Ponticaulis	GABA	23	242	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	spermidine 3	24	188	Undirected	1	-0.5
Alphaproteobacteria; Rhodobacteraceae	guanosine	24	224	Undirected	1	-0.5
Alphaproteobacteria; Rhodobacteraceae	ciliatine	24	238	Undirected	1	-0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	25	256	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	25	257	Undirected	2	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	25	258	Undirected	3	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	25	259	Undirected	4	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	26	256	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	26	257	Undirected	2	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	26	258	Undirected	3	0.5
Alphaproteobacteria; Rhodobacteraceae	isethionate	26	259	Undirected	4	0.5
Alphaproteobacteria; Rhodobacteraceae	arginine	25	261	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	arginine	26	261	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	glutathione 2	25	265	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	glutathione 2	25	266	Undirected	2	0.5
Alphaproteobacteria; Rhodobacteraceae	glutathione 2	25	267	Undirected	3	0.5
Alphaproteobacteria; Rhodobacteraceae	glutathione 2	26	265	Undirected	1	0.5
Alphaproteobacteria; Rhodobacteraceae	glutathione 2	26	266	Undirected	2	0.5
Alphaproteobacteria; Rhodobacteraceae	glutathione 2	26	267	Undirected	3	0.5
Alphaproteobacteria; Rhodobacteraceae	5'UMP	24	272	Undirected	1	-0.5
Alphaproteobacteria; Rhodobacteraceae	sn-glycerol 3-phosphate	24	274	Undirected	1	-0.5
Alphaproteobacteria; Rhodobacteraceae	sn-glycerol 3-phosphate	24	275	Undirected	2	-0.5
Alphaproteobacteria; Rhodobacteraceae	sn-glycerol 3-phosphate	24	276	Undirected	3	-0.5
Alphaproteobacteria; Roseobacter clade CHAB-I-5 lineage	pantothenic acid	27	228	Undirected	1	0.5
Alphaproteobacteria; S25-593	phenylalanine	28	208	Undirected	1	-0.5
Alphaproteobacteria; S25-593	valine	28	218	Undirected	1	-0.5
Alphaproteobacteria; S25-593	isoleucine	28	220	Undirected	1	-0.5
Alphaproteobacteria; S25-593	3'AMP	28	243	Undirected	1	-0.5
Alphaproteobacteria; S25-593	3'AMP	28	244	Undirected	2	-0.5
Alphaproteobacteria; SAR11 Clade II	tryptamine	30	184	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade II	tryptamine	30	185	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade II	spermidine 3	29	188	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade II	alanine	29	204	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade II	cysteate	29	233	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade II	cysteate	29	234	Undirected	2	-0.5
Alphaproteobacteria; SAR11 Clade II	ciliatine	29	238	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade II	isethionate	30	256	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade II	isethionate	30	257	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade II	isethionate	30	258	Undirected	3	0.5
Alphaproteobacteria; SAR11 Clade II	isethionate	30	259	Undirected	4	0.5
Alphaproteobacteria; SAR11 Clade II	glutathione 2	30	265	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade II	glutathione 2	30	266	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade II	glutathione 2	30	267	Undirected	3	0.5
Alphaproteobacteria; SAR11 Clade II	5'UMP	29	272	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade III	lysine 2	31	206	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade III	phenylalanine	31	208	Undirected	1	-0.5
Alphaproteobacteria; SAR11 Clade Ia	tryptamine	32	184	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade Ia	tryptamine	32	185	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade Ia	tryptamine	33	184	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade Ia	tryptamine	33	185	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	32	256	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	32	257	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	32	258	Undirected	3	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	32	259	Undirected	4	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	33	256	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	33	257	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	33	258	Undirected	3	0.5
Alphaproteobacteria; SAR11 Clade Ia	isethionate	33	259	Undirected	4	0.5
Alphaproteobacteria; SAR11 Clade Ib	isethionate	34	256	Undirected	1	0.5
Alphaproteobacteria; SAR11 Clade Ib	isethionate	34	257	Undirected	2	0.5
Alphaproteobacteria; SAR11 Clade Ib	isethionate	34	258	Undirected	3	0.5
Alphaproteobacteria; SAR11 Clade Ib	isethionate	34	259	Undirected	4	0.5
Alphaproteobacteria; SAR116 clade	3'AMP	35	243	Undirected	1	-0.5
Alphaproteobacteria; SAR116 clade	3'AMP	35	244	Undirected	2	-0.5
Alphaproteobacteria; SAR116 clade	DHPS	35	246	Undirected	1	-0.5
Alphaproteobacteria; SAR116 clade	isethionate	36	256	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	isethionate	36	257	Undirected	2	0.5
Alphaproteobacteria; SAR116 clade	isethionate	36	258	Undirected	3	0.5
Alphaproteobacteria; SAR116 clade	isethionate	36	259	Undirected	4	0.5
Alphaproteobacteria; SAR116 clade	isethionate	37	256	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	isethionate	37	257	Undirected	2	0.5
Alphaproteobacteria; SAR116 clade	isethionate	37	258	Undirected	3	0.5
Alphaproteobacteria; SAR116 clade	isethionate	37	259	Undirected	4	0.5
Alphaproteobacteria; SAR116 clade	isethionate	38	256	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	isethionate	38	257	Undirected	2	0.5
Alphaproteobacteria; SAR116 clade	isethionate	38	258	Undirected	3	0.5
Alphaproteobacteria; SAR116 clade	isethionate	38	259	Undirected	4	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	36	265	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	36	266	Undirected	2	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	36	267	Undirected	3	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	37	265	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	37	266	Undirected	2	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	37	267	Undirected	3	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	38	265	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	38	266	Undirected	2	0.5
Alphaproteobacteria; SAR116 clade	glutathione 2	38	267	Undirected	3	0.5
Alphaproteobacteria; SAR116 clade	malic acid	36	271	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	malic acid	37	271	Undirected	1	0.5
Alphaproteobacteria; SAR116 clade	malic acid	38	271	Undirected	1	0.5
Alphaproteobacteria; SM2D12	glutathione 2	39	262	Undirected	1	-0.5
Alphaproteobacteria; SM2D12	glutathione 2	39	263	Undirected	2	-0.5
Alphaproteobacteria; SM2D12	glutathione 2	39	264	Undirected	3	-0.5
Alphaproteobacteria; Sphingomonadaceae	GABA	40	242	Undirected	1	0.5
Alphaproteobacteria; Stappiaceae	guanosine	41	224	Undirected	1	-0.5
Alphaproteobacteria; Stappiaceae	taurine	42	237	Undirected	1	0.5
Alphaproteobacteria; Terasakiellaceae	pantothenic acid	43	228	Undirected	1	0.5
Alphaproteobacteria; Thalassobius	glutathione 2	44	262	Undirected	1	-0.5
Alphaproteobacteria; Thalassobius	glutathione 2	44	263	Undirected	2	-0.5
Alphaproteobacteria; Thalassobius	glutathione 2	44	264	Undirected	3	-0.5
Alphaproteobacteria; Thalassobius	sn-glycerol 3-phosphate	45	277	Undirected	1	0.5
Bacilli; Acholeplasma	cysteate	46	233	Undirected	1	-0.5
Bacilli; Acholeplasma	cysteate	46	234	Undirected	2	-0.5
Bacilli; Candidatus Hepatoplasma	cysteate	47	233	Undirected	1	-0.5
Bacilli; Candidatus Hepatoplasma	cysteate	47	234	Undirected	2	-0.5
Bacteria; Marinimicrobia (SAR406 clade)	lysine 2	48	206	Undirected	1	-0.5
