"","2'deoxycytidine","4-aminobenzoic acid","5'AMP","GABA","HMP","N-acetyl-muramic acid","adenosine","amMP","arginine","asparagine","cysteine 2","cytidine","folate","glutamine","glutathione 2","glycine","guanosine","homoserine betaine","ornithine 2","pyridoxine","sarcosine","spermidine 3","taurine","tryptamine","tyrosine","2'deoxyguanosine","3'AMP","5'UMP","DHPS","alanine","aspartate","ciliatine","citrulline","cysteate","glutamic acid","histidine","inosine","isethionate","isoleucine","kynurenine","leucine","lysine 2","malic acid","methionine","pantothenic acid","phenylalanine","proline","putrescine 2","serine","sn-glycerol 3-phosphate","threonine","tryptophan","uridine","valine"
"CINAR_BC_100",0.0705375494370725,0.305189204821672,0.120475372607093,0.0329040667801144,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.432930686683958,0.399015999302075,2.00786235626487,0.21797120286828,0.381944606967474,3.76136410928552,0.0900926107163323,2.86689136028571,0.0795946229698766,0.120331498606669,0.39096861707537,0.454860072680289,0.291468560924877,0.00225379532022322,2.38176593881558,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0265426125217629,0.0881275664635613,3.32138255192253,0.981251935809023,0.974415141548761,0.0298702027808676,0.215911527788824,0.402880969728868,1.62931403479335,0.13935927239766,0.516605367278804,0.537543008027411,0.257323160960449,0.0541520745714554,0.202731454240598,0.406750485277439,1.6938026349049,0.0149966461483517,0.0519964751138146,0.186294481070476,0.354571517171943,0.0102405692390408,1.63131572746498,0.23830384273504,0.43422719383971,0.0642269905749308,0.158158621834302,0.371127779200598
"CINAR_BC_101",0.0705375494370725,1.02171913983356,0.0436418179214108,0.0985875006529706,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.3668403259413,1.00695245843077,1.78186691513931,0.116215191294438,0.381944606967474,1.14875428100287,0.0528051408145901,7.7269550066396,0.122778812445439,0.120331498606669,3.5473505428726,0.454860072680289,0.137184054358126,0.00225379532022322,1.15355222987587,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0109065342954525,0.0541526982091684,0.648037634805343,3.8332222283676,4.64010115741396,0.0644230898446965,0.529336974415784,0.271879005147439,1.64705386076798,1.9820804143995,0.516605367278804,0.625526425535257,1.65110089817127,0.134019397301407,1.21508631461923,2.20314712772218,3.94214210712409,0.0149966461483517,0.0269488424355098,0.796823244886733,1.32960842112855,0.0296892114747435,11.4896307866157,0.159353456520104,2.80688368994462,0.1901291417175,0.10756895693464,1.85571362383399
"CINAR_BC_102",0.0705375494370725,0.242131079169354,0.054233302529556,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.242630735514111,0.469898562907613,1.46221067246324,0.137721527236526,0.381944606967474,0.590906669358246,0.052405547588154,3.33873026980678,0.0320338828896515,0.120331498606669,0.763588001118554,0.454860072680289,0.121494141653741,0.00225379532022322,1.40585316270811,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0507749372538691,0.570068123863043,0.982282697624786,1.23195558264449,0.0673858830161967,0.124559514559739,0.249872148044579,0.657421070561628,0.401451075642786,0.516605367278804,0.389362105407131,0.334497943108947,0.0444728178206686,0.257164443720517,0.447499145535185,0.846551511232393,0.0149966461483517,0.0298710520010979,0.185887225033667,0.274887650809416,0.0102405692390408,2.69508332159949,0.10395678898221,0.574930790082109,0.0691787307911315,0.0716093830776194,0.464084305571152
"CINAR_BC_103",0.33899361134696,0.321223140442239,0.0436418179214108,0.0569608643619572,0.0133475761497217,0.253454499065502,1.77342221239171,0.00167537465148417,0.621716586265521,0.807584013236403,3.47368485578836,0.23606750404895,0.381944606967474,1.39158012624314,0.203293625064762,4.27574625258085,0.49977854363289,0.537837598264748,0.463182786576272,1.5726011663491,0.446227783346161,0.00225379532022322,5.67117452683797,0.0231001492899196,0.390479431709206,0.00731341516635789,0.00839678137626805,0.104693876084528,1.71709954180209,1.18751473302707,1.45753170669419,0.073980826610761,0.149412737828657,0.58591691658786,2.06771151450722,0.476084266941278,0.516605367278804,1.55688117393801,0.287531893248823,0.0765450933568599,0.212251135901426,0.534966477520759,2.25271126289217,0.0149966461483517,0.074429439620272,0.215507343377239,0.342263507000483,0.0421377957358069,1.76313258716452,0.203173585622436,0.495531466055173,0.0710937289505884,0.28960365868745,0.375638880183809
"CINAR_BC_105",0.0705375494370725,0.731972944537228,0.209641743105571,0.028894145873793,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.773469621878357,1.82757168866528,1.77198543073564,0.0699624807759541,0.381944606967474,8.94630841835652,0.203147493930695,6.11229563883018,0.177685335345653,0.120331498606669,1.49746783468247,0.454860072680289,0.203588608639589,0.00225379532022322,2.68786783860337,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0156273976210878,0.135380350759619,10.3575692649915,2.28322497016386,4.49477803917066,0.070820639074494,0.355963674034311,0.368872929273853,11.5447803094679,1.03235471697417,0.516605367278804,1.92526310367159,0.738689614508941,0.0642801626652827,0.613624921686674,1.24709056857365,1.57286053973405,0.0149966461483517,0.0222750460297843,0.480472447381324,0.843106449922318,0.0328276863238023,4.85733886820446,0.19623686490074,1.32862334876868,0.133809136543165,0.173512234120379,0.907899073462671
"CINAR_BC_107",0.0705375494370725,0.625343290840191,0.0436418179214108,0.0470935411662577,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.239891593988582,0.682962656105867,1.11418298051284,0.0405667268134196,0.381944606967474,1.04547688951498,0.0405704465389956,7.24928386209218,0.0796404612059384,0.120331498606669,2.18536336726525,0.454860072680289,0.0875078170471206,0.00225379532022322,1.39930257140236,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.054901761163119,1.2366219827318,2.56333967699915,2.87769996898984,0.0580257795292127,0.323535372595148,0.261215012759778,1.28428642646314,1.54213451550225,0.516605367278804,0.439192994337377,0.970417878121233,0.135218090284212,0.731679087423011,1.26654942619348,0.93614676469265,0.0149966461483517,0.0255194569894214,0.572123261762359,0.748402678944551,0.0102405692390408,7.9757756595495,0.077930912002921,1.86452267684391,0.156294546458399,0.0917324838184313,1.22843246149584
"CINAR_BC_108",0.0705375494370725,0.354699678119222,0.0586758885927066,0.030506634511325,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.263749111091216,0.463850000209669,1.569629350374,0.0770240186248455,0.381944606967474,0.953135937344465,0.0451400619463412,3.75776674840487,0.0649293983994019,0.120331498606669,1.14295786161324,0.454860072680289,0.118533533173147,0.00225379532022322,1.24996165943779,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0427591195024701,0.749792074034204,1.32716632837262,1.57536024520472,0.0514330273542456,0.207812965943752,0.284785830018828,0.819582782082307,0.62840642788991,0.516605367278804,0.460518213455303,0.486043260502727,0.071008432208161,0.383209452612926,0.769841433688207,1.05929167063823,0.0149966461483517,0.0246883857491738,0.263884694443876,0.396435180989089,0.0102405692390408,4.36469556379004,0.0885695770080246,0.916902207199832,0.0849139549925273,0.0930756755646119,0.569354453910497
"CINAR_BC_109",0.440059476166579,0.961798465549023,0.0436418179214108,0.0371447641830044,0.00426071069730373,0.699108255379584,7.00652504241783,0.00167537465148417,1.09378423155622,1.71237260513237,3.7165278675403,0.516680458136858,0.381944606967474,4.94664554938227,0.196443469735647,13.072024826985,0.364495214527633,0.859730740990603,2.42288107695836,1.54421264690161,0.49545763429128,0.0218456774591414,5.85364594612256,0.0117268766807027,0.390479431709206,0.00731341516635789,0.0118609123594242,0.102952308732469,4.96859551176003,3.90777840125736,4.46387560937751,0.0615667698232904,0.406255335209744,0.563566759069832,4.77883116507215,0.898028068338011,0.516605367278804,1.04383726499218,0.918419558673163,0.0989995348143238,0.706846484620932,1.82331236402655,1.08708171949792,0.0149966461483517,0.0738447552871311,0.497169215418131,1.02560292664939,0.0268897610406142,9.08498489917715,0.215365386845066,2.09254462437849,0.172296583121147,0.641059617414575,1.2739175248188
"CINAR_BC_110",0.217515536176617,0.756286040230289,0.0436418179214108,0.0581278250984842,0.0125344494232617,0.737142820971085,8.03350510381487,0.00167537465148417,0.883467981320003,1.44143331602219,4.58526823736159,0.364778286061932,0.381944606967474,2.87179563917659,0.217493616453497,8.15262678600368,0.375392666828921,0.750103632508463,1.88946322257551,0.454860072680289,0.450491758499705,0.0167036993097686,3.96997805693567,0.0194104660884252,0.390479431709206,0.00731341516635789,0.00940264963267759,0.108010727758509,2.76777313725521,2.84676209557501,3.47963434876796,0.0679467985040638,0.336515754124726,0.545808544108792,3.12544763253617,0.65216258236686,0.516605367278804,1.2405726342591,0.686578695094709,0.0891378530801244,0.520312434763484,1.40021070666061,1.7677956877825,0.0149966461483517,0.0770278973688101,0.408989299902075,0.850344349558797,0.0314733367601497,7.14658117057483,0.246305898663055,1.70295138186856,0.104684902244289,0.372353451361187,1.06758249535928
"CINAR_BC_111",0.0705375494370725,0.568648403502726,0.0569136657372493,0.0413063502515551,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.364541091798526,0.678702980519901,1.6957445034624,0.163298241994434,0.381944606967474,0.720071509213997,0.0462473961954115,7.25272084481353,0.0892791033090806,0.120331498606669,2.00932841169152,0.454860072680289,0.149661659275593,0.00225379532022322,2.79358241485006,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0604007659242902,0.729926704745322,2.34053017501228,2.47305987097794,0.0411678202252551,0.260513790503784,0.249921025951298,0.946005938303651,1.29248520354595,0.516605367278804,0.351814412044788,0.88792367964421,0.103481799284705,0.684279460661768,1.34463971730923,1.1945188718793,0.0149966461483517,0.0283395264186614,0.514316146595738,0.684503543559429,0.0102405692390408,7.11624504388163,0.130997994728007,1.6182809089168,0.145934320778164,0.113645339880719,1.17364651208993
"CINAR_BC_112",0.0705375494370725,0.252013241903526,0.125882757727316,0.0662680959426986,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.275842154560034,0.477800515830249,1.00525544373579,0.0843214153524001,0.381944606967474,1.42113153873197,0.0448203934566248,2.51400311565543,0.0320338828896515,2.88016775960123,0.549517363423669,0.454860072680289,0.0800239153275351,0.00225379532022322,0.921490750289085,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00863320221726368,0.0752964304167121,1.20551610817947,1.16742219234664,1.03492311468114,0.0621965704305252,0.357000610325052,0.206704146424998,1.59970767531055,0.442773284272456,0.516605367278804,0.4100337104705,0.3134357048959,0.0527386570552083,0.249077540999779,0.468895204575183,0.770731206884596,0.0149966461483517,0.0202084066035234,0.189978460291655,0.284385889909469,0.0254859730075961,2.46017873888,0.119412170376903,0.58690817685025,0.0598477150726982,0.0428684865931195,0.439044234765182
"CINAR_BC_113",0.0705375494370725,0.172951577266368,0.0461967793046983,0.00479301485904989,0.00426071069730373,0.923675404036644,1.77342221239171,0.00167537465148417,0.23928881769571,0.352654314732304,1.24997371997524,0.173834601557481,0.381944606967474,1.54985278661916,0.0445191682280025,2.08577974239072,0.0320338828896515,0.336479457318596,0.375332545462052,0.454860072680289,0.0827238824803317,0.00225379532022322,0.949691292870178,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0555970085602362,0.992951092391926,0.643562595932513,0.747305738459215,0.04420984935482,0.127243637275484,0.236618807862285,0.63462720203038,0.13935927239766,0.516605367278804,0.416891860700903,0.271095680351546,0.0386361873254656,0.200720763887125,0.345950641191362,0.902395008772924,0.0149966461483517,0.0282701348401318,0.179048663752448,0.158931521815192,0.0102405692390408,1.612865531942,0.167902804514176,0.314722485180608,0.0479338688995905,0.171947413341586,0.305308273133574
"CINAR_BC_114",0.0705375494370725,0.336644079467269,0.0436418179214108,0.00479301485904989,0.00426071069730373,0.621434805747059,1.77342221239171,0.00167537465148417,0.221121277573426,0.465558879188033,1.2313114046871,0.0405667268134196,0.381944606967474,1.23868493147876,0.0356077074628791,3.71338569065324,0.0320338828896515,0.120331498606669,0.973997293989471,0.454860072680289,0.0705432182810072,0.00225379532022322,0.818441396718092,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.043996119552746,0.968660464699585,1.3606685588424,1.55535827175264,0.043262604551432,0.266438657619261,0.193103090071896,0.813627465993104,0.13935927239766,0.516605367278804,0.473123503268981,0.529907427453824,0.0459713447295375,0.407837051253504,0.705540689672734,0.646430990806263,0.0149966461483517,0.0271688477231905,0.262259210905512,0.387209771646242,0.0102405692390408,3.5623971224347,0.098052008533122,0.819611193379162,0.0706523650156818,0.0665596546160381,0.555902505592082
"CINAR_BC_115",0.0705375494370725,0.916388761965579,0.0639957790236674,0.0360416640519861,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.73920636029651,0.969740910602687,1.2624476211805,0.148960122869224,0.466115120832142,0.849252218154682,0.0382538314298126,9.07822044828273,0.0320338828896515,2.83482015193767,2.09330599541049,0.454860072680289,0.157942073634982,0.0147102650467989,1.01361446592981,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00657345356198137,0.0574188223719881,0.623372637249973,4.15574273584107,2.67842063898782,0.0764370206002406,1.24084136048403,0.230324511749139,1.24272495093811,1.98007146168757,0.516605367278804,0.427982567802766,1.62156662964833,0.0863442826442045,1.14555475313246,1.78374050963781,1.21537381300968,0.132881633740206,0.0200059738540543,0.888033026286531,1.12831531933936,0.0423028071659895,9.91206247728667,0.17170935528108,2.12982994259486,0.125057567629787,0.0900379939608892,1.90907513735451
"CINAR_BC_116",0.0705375494370725,0.415879872872131,0.189492307804764,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.386076403922085,0.631779245857508,1.13276594711126,0.0405667268134196,0.353393357697729,2.02879245481726,0.0675615284541141,3.44199353006239,0.0320338828896515,3.5236942985416,0.864217690430073,0.454860072680289,0.144798001893118,0.0233519255758434,1.18981946405667,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00549196208274827,0.0784100341880191,1.37811313255339,1.80511646380998,1.48812649680195,0.0484053153416306,0.415442441033335,0.198316038760079,3.19126415869295,0.775693437978076,0.516605367278804,0.573684323600373,0.61205092595205,0.0681667669144603,0.458837847974173,0.680849981228837,0.635781981374063,0.0498599701596964,0.0208064668681341,0.372956348720066,0.47917423565172,0.0328291701528634,3.87055726950322,0.184412596924483,0.865252333450389,0.09703443930668,0.0803930658597035,0.784800386306175
"CINAR_BC_117",0.0705375494370725,0.685924383450783,0.63223023559037,0.0548877797148864,0.00426071069730373,0.253454499065502,1.77342221239171,0.0162088932327247,0.746630774741839,0.894295702773691,3.49551953651072,0.231310228096837,0.527154562870411,24.8672860113876,0.254160560527177,5.24301360851178,0.129566919317907,0.120331498606669,0.769646237603108,0.454860072680289,0.727067038494066,0.138652147180407,4.29710449599808,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0209411600608883,0.242437180031291,11.8728103885334,2.48694306191226,3.40849772733783,0.0461070501581907,0.208667610389222,0.420111457827449,15.3640287196592,0.13935927239766,1.05920727287195,1.57275262325388,0.522004881969291,0.0650571019071024,0.350828639349089,0.870785094986159,1.30179041788477,0.170354460641423,0.0578324279429947,0.33490238228394,0.893888338254808,0.0102405692390408,2.96341058986625,0.345687944169538,0.88627357198421,0.11029324502256,0.274406456552875,0.752023627045255
"CINAR_BC_118",0.0705375494370725,0.148042757917657,0.046402839520074,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.214736230232071,0.346078630775031,1.29078250396472,0.107526080859618,0.381944606967474,1.15354884327634,0.052059111114692,1.52969323766651,0.0320338828896515,1.74462577278218,0.31979710763871,0.454860072680289,0.117856790493537,0.00225379532022322,1.18813549586945,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0564105627326542,0.963890774985419,0.601914934861784,0.852543376768462,0.0330705536973702,0.0893984540971875,0.223161618087039,0.777666344260972,0.13935927239766,0.516605367278804,0.447662626081956,0.19372283377262,0.0186620775854343,0.151486153476096,0.243412302178772,0.913191860473057,0.0149966461483517,0.0270266442163004,0.123714248860784,0.147605979967394,0.0102405692390408,1.23380777143267,0.123879425688433,0.248663728599554,0.0432922783731736,0.0879729453745646,0.248300841076708
"CINAR_BC_119",0.0705375494370725,0.827094246517838,0.229126254774905,0.0304274230240263,0.00426071069730373,0.253454499065502,1.77342221239171,0.0106901895215291,0.443199374466965,0.337136403325765,2.68390802500563,0.204522007509819,0.424447746250525,2.84034764452962,0.137097201739678,4.07125962320498,0.181032972854355,0.120331498606669,0.428986475402869,0.454860072680289,0.26905571301562,0.00734368340164845,2.96364075475926,0.00330923908195748,0.390479431709206,0.00731341516635789,0.006987621889867,0.15189485784679,1.98936065651606,1.44838605942579,1.35013612071143,0.0379367797565462,0.0804737998146293,0.336179372736693,2.3316141429309,0.13935927239766,0.516605367278804,0.631313592697117,0.271938646315591,0.0389321993636262,0.208588394728724,0.5353592991253,1.23693364232787,0.0732255659906268,0.0569987865894948,0.209669064071369,0.970505721341772,0.0102405692390408,1.67940443868512,0.242338520622394,0.439997376293588,0.0546814255168778,0.20133991520867,0.333935218925952
"CINAR_BC_120",0.0705375494370725,0.296245757918379,0.193883003361058,0.0379798681321152,0.00426071069730373,0.253454499065502,1.77342221239171,0.00797942569325408,0.422194959542828,0.470152640892123,2.36009677441618,0.177537459718977,0.451838211999155,4.99994254376675,0.128416872394853,3.20167921628395,0.0320338828896515,0.120331498606669,0.258543874805826,0.454860072680289,0.235024090379982,0.0163275450435421,1.81661212620319,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0199851189243475,0.131391796906273,3.27802214286293,1.03328836374287,1.16424249708458,0.0363918970461949,0.131331027831417,0.381260586867504,3.62195700518018,0.13935927239766,1.19811065479938,0.606256245652689,0.24398325787121,0.0186620775854343,0.17134705375005,0.431497920455495,1.62867123701732,0.045440957929327,0.054301578872989,0.190856915360647,0.309227202401754,0.0102405692390408,1.27554976410275,0.307447946700397,0.355936516094264,0.0190824520891858,0.136126822379446,0.301799222954428
"CINAR_BC_36",0.293674045008969,0.19015516620686,0.0436418179214108,0.0356389913354744,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.168745961398221,0.346516264652436,1.19645356292738,0.196556556900219,0.381944606967474,0.70884096302964,0.0335641138310998,2.53530863341106,0.0320338828896515,0.120331498606669,0.563905624391231,0.454860072680289,0.0900091598633665,0.00225379532022322,0.875937929384539,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0361787363404252,1.04140528715799,0.731942543328108,1.06662619832271,0.0585128564089828,0.169653421489998,0.252667652946282,0.512843710697199,0.13935927239766,0.516605367278804,0.585788653523449,0.287541770909194,0.0186620775854343,0.252125269716486,0.439709705882089,0.517289173809202,0.0149966461483517,0.0225276223366511,0.18613180626907,0.22246764504336,0.0343808599266837,1.6625869482139,0.171010912936768,0.423864706257006,0.0190824520891858,0.0268223568048961,0.338031272947062
"CINAR_BC_37",0.0705375494370725,0.396625547795661,0.0436418179214108,0.058020707558491,0.00426071069730373,0.253454499065502,5.66659453596952,0.00167537465148417,0.815661789200006,0.980917732150824,3.40446139818707,0.119476937107784,0.381944606967474,1.94563514601485,0.169510388507152,6.3806513740696,0.262959203118886,0.373015830252282,0.439933007949081,0.454860072680289,0.333334871702749,0.0433605641208919,5.74330718485451,0.0220573336924429,0.390479431709206,0.00731341516635789,0.0113746995151464,0.108544499578825,3.17260009107624,1.51986206359872,1.522430228189,0.118098605841525,0.23390762354364,0.654078610254783,2.17381958430816,0.380455242860731,0.516605367278804,1.61895559846114,0.292080179468092,0.0669150765404503,0.22856817523772,0.61725821360153,1.34334895085513,0.0149966461483517,0.0746837570487758,0.254458514338647,0.438501273225632,0.042177326596174,1.75212905362924,0.375663249540188,0.524478373287754,0.0879938867337628,0.198789169043421,0.368626553180354
"CINAR_BC_39",0.0705375494370725,0.530597158899955,0.0436418179214108,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.516425757726647,0.771283847020817,1.42834215399118,0.0405667268134196,0.381944606967474,1.78459848430321,0.0253106473946562,6.14251336497255,0.0320338828896515,0.120331498606669,1.60027707028293,0.454860072680289,0.282497194195125,0.0408761351325913,1.70989196630971,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0498198374781717,2.0716153209402,2.3803058873669,2.52295386903333,0.040071740519139,0.449990676047133,0.257163822275946,1.44310310629197,1.40973475671619,0.516605367278804,0.617033008924093,0.904418684362356,0.0779526378032378,0.66673361976715,1.12576348427756,0.587742201495752,0.0149966461483517,0.0248806404947739,0.446442371781851,0.581670711317201,0.214650450417043,5.24750541817973,0.221375169271488,1.37740426861203,0.122885837444602,0.0818552199570009,0.980872866752775
"CINAR_BC_40",0.293784994877386,0.536495842276234,0.0436418179214108,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.465763431820995,0.713815401203414,1.32292534829107,0.0405667268134196,0.381944606967474,1.52654692126257,0.0546330201675051,8.42843918213714,0.0320338828896515,0.120331498606669,1.80456416509022,0.454860072680289,0.261995065921376,0.042810050287904,1.66009783491947,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0532128467047455,1.60517246246392,2.47325235091907,2.71731100482071,0.0444942489683144,0.540694831716747,0.306324097966028,1.64304672719965,1.4388581277139,0.516605367278804,0.604297737988649,0.956156245177056,0.084165351771376,0.76332295001829,1.2248210611002,0.895694949923178,0.0149966461483517,0.0325629398878471,0.527808588079029,0.702980301431761,0.26291846412701,6.31865602191844,0.263141065855756,1.5883291418064,0.163228920682177,0.102837727903379,1.09351541912745
"CINAR_BC_41",0.136500739264862,0.513887107238369,0.0436418179214108,0.125134814734377,0.00426071069730373,0.253454499065502,18.233244843831,0.00167537465148417,1.00546106333454,1.08879614682446,3.32835447778232,0.281935285631524,0.381944606967474,2.21379442064652,0.192201892737241,8.21614059760585,0.181626212577422,0.984285401834152,0.367822917689338,1.08317244534954,0.389050157430554,0.030089213832751,6.81885458226248,0.0223782260416176,0.390479431709206,0.00731341516635789,0.0160487615619845,0.142055764798615,2.64484613679479,1.64523179906081,1.66028628914531,0.129447275743882,0.270931516525651,0.645535700160046,2.81964830594759,0.483036999349677,0.516605367278804,1.76260455896117,0.288561592612553,0.0680011037731993,0.237651516564792,0.727656713431577,1.50122732160749,0.067455809099516,0.0762858812323088,0.263609087036153,0.617793570843654,0.0387582090631218,1.68594515083136,0.36791300886964,0.533399273640722,0.10790982491048,0.285301417537464,0.426448351226247
"CINAR_BC_42",0.0705375494370725,0.417507147198624,0.0436418179214108,0.0265815852160401,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.402008253084373,0.388932071655209,0.765313887418696,0.0685112561049689,0.381944606967474,0.744464195921406,0.0347764273182413,4.58188243110881,0.0320338828896515,1.06310455346027,0.717754897124951,0.454860072680289,0.136675959381298,0.0472976634438007,0.946978750526417,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00942812682846907,0.066131215783933,0.824713244818753,1.88231363502476,1.27177699524787,0.0377633048190535,0.743633403024343,0.219590688534545,0.876138383542175,0.638920011931613,0.516605367278804,0.386792170143199,0.641881456815702,0.0186620775854343,0.449850725796543,0.84787438768877,0.928554249309259,0.0149966461483517,0.0230047867660151,0.378301458550287,0.45700494960595,0.124582057123398,3.74158005731629,0.377639161939168,1.03229940585628,0.0929598427877704,0.0624041006746939,0.793816495547406
"CINAR_BC_43",0.0705375494370725,0.314828092837153,0.0436418179214108,0.074360830705502,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.795545553846668,0.552211796025034,1.15885245254644,0.104964414562755,0.381944606967474,5.62740121223533,0.120441854019757,3.82817590468589,0.0320338828896515,2.15160364442209,0.471801975655619,0.454860072680289,0.677767701955196,0.0755672659481935,1.65371645232401,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0165632670738624,0.0503253017187905,4.83599114908549,1.68483540580934,2.01885796807144,0.0617215795961607,0.250045580663505,0.258448086978907,5.45260543678872,0.386517929607824,0.516605367278804,0.996619843338868,0.405442073015755,0.0186620775854343,0.307756179689996,0.773758008033798,0.934519261191018,0.0149966461483517,0.0218406779529746,0.218468072678229,0.347417631279734,0.0753186843366581,1.94785901296556,0.193254866790426,0.603890380925304,0.0578179567596793,0.168993983772837,0.540578691855158
"CINAR_BC_44",0.0705375494370725,0.316292910187897,0.0436418179214108,0.275600833672524,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.248853140114152,0.2977834158066,0.8656912533489,0.255977454470433,0.381944606967474,1.69415248093579,0.0360212524085355,2.57308125880338,0.0320338828896515,1.01017482768684,0.754752187566652,0.454860072680289,0.12006556262077,0.00225379532022322,1.00931492664866,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0500921487300152,1.87907221712214,1.15351861810356,1.29688741255797,0.0505321523956636,0.22443313955163,0.204385159028592,1.08061527366723,0.13935927239766,0.516605367278804,0.42273212394361,0.278870057637881,0.0186620775854343,0.251435497580411,0.512666640913623,0.753842906475614,0.0149966461483517,0.0196065307120911,0.160167789803083,0.328737161549147,0.0352058841997137,2.44007917874782,0.119901065427902,0.60000304123117,0.0565785188722506,0.0440707367910053,0.429277163788716
"CINAR_BC_45",0.23780519819897,0.548768377224431,0.0633492738462973,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.416467481622435,0.673531953080224,1.39637061878572,0.0405667268134196,0.381944606967474,0.959476746141249,0.0488149371183111,5.88347511987411,0.049092012485306,0.120331498606669,1.87545886507582,0.454860072680289,0.234025787430779,0.00225379532022322,2.17899472845834,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00543421733795025,0.0728943435880193,1.12189510972687,2.64009291574777,2.45126949785725,0.103227672927932,0.336403302144502,0.274577542201716,1.12378647092468,0.750567755033232,0.516605367278804,0.368897745772289,0.819434978839454,0.0730391927353668,0.609100097897937,1.21983667139384,0.900399786294166,0.0149966461483517,0.0313336668845148,0.38841810785538,0.620774560884747,0.0417259585710733,6.08071434450856,0.274704582324575,1.49963252028192,0.0956924305764178,0.073610706053191,1.01536715506708
