label	NMDS1	NMDS2	type	sample_type	sampling_date	sampling_time	sampling_day	site	replicate	text_label
ASV_00218	0.5410498347601861	0.0476741195223844	species	NA	NA	NA	NA	NA	NA	NA
ASV_00221	-1.9652347418812093	0.04217622377448052	species	NA	NA	NA	NA	NA	NA	NA
ASV_00222	-0.5994841630783074	0.12139763835945988	species	NA	NA	NA	NA	NA	NA	NA
ASV_00223	0.7357765605167241	0.03686916542188484	species	NA	NA	NA	NA	NA	NA	NA
ASV_00224	-1.6056741354732622	-0.4070563308432787	species	NA	NA	NA	NA	NA	NA	NA
ASV_00225	0.5365259230226797	0.09029813828680872	species	NA	NA	NA	NA	NA	NA	NA
ASV_00226	0.7201764195548247	-2.823579555864393e-4	species	NA	NA	NA	NA	NA	NA	NA
ASV_00227	-0.683184164555257	0.15631313383404127	species	NA	NA	NA	NA	NA	NA	NA
ASV_00228	0.5381845210754305	0.14095437064236754	species	NA	NA	NA	NA	NA	NA	NA
ASV_00229	-0.042974180599252496	0.044149118816304636	species	NA	NA	NA	NA	NA	NA	NA
ASV_00231	-0.15625195319651325	0.471026510216723	species	NA	NA	NA	NA	NA	NA	NA
ASV_00232	-0.15922327907521233	-0.17110312222890958	species	NA	NA	NA	NA	NA	NA	NA
ASV_00233	0.6729429522055423	-0.0051406099790745185	species	NA	NA	NA	NA	NA	NA	NA
ASV_00235	0.6996602946616008	0.019166308115828038	species	NA	NA	NA	NA	NA	NA	NA
ASV_00236	0.5708034650736261	0.054072749375898795	species	NA	NA	NA	NA	NA	NA	NA
ASV_00238	0.17063389779038418	0.010630892682283302	species	NA	NA	NA	NA	NA	NA	NA
ASV_00239	0.6126103642945855	0.02097351314084529	species	NA	NA	NA	NA	NA	NA	NA
ASV_00240	0.03919395149866989	-0.1041819904431198	species	NA	NA	NA	NA	NA	NA	NA
