Source,Target,Type,Weight,estimate,padj_01
62,181,Undirected,0.7818181818181817,0.7818181818181817,0.004473162252783056
63,167,Undirected,0.8363636363636363,-0.8363636363636363,0.0013331850799508597
64,183,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
64,178,Undirected,0.8363636363636363,-0.8363636363636363,0.0013331850799508597
64,188,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
64,169,Undirected,0.8181818181818182,-0.8181818181818182,0.0020831448404786943
64,172,Undirected,0.8363636363636363,-0.8363636363636363,0.0013331850799508597
64,179,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
64,170,Undirected,0.7909090909090909,-0.7909090909090909,0.0037460829533974027
64,180,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
64,184,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
64,177,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
64,186,Undirected,0.8090909090909091,-0.8090909090909091,0.002558580199713915
65,174,Undirected,0.8739695897586162,0.8739695897586162,9.454497241255438e-4
65,171,Undirected,0.8212801645281895,0.8212801645281895,0.0019372851843300098
66,173,Undirected,0.7727272727272727,0.7727272727272727,0.005299487178643858
67,187,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
67,188,Undirected,0.8363636363636363,-0.8363636363636363,0.0013331850799508597
67,191,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
68,168,Undirected,0.8476155310352027,0.8476155310352027,9.84230984908125e-4
69,170,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
69,171,Undirected,0.8,-0.8,0.003110428310385851
70,176,Undirected,0.7727272727272727,-0.7727272727272727,0.005299487178643858
71,172,Undirected,0.8178746352094061,-0.8178746352094061,0.0020980396786042443
71,170,Undirected,0.8178746352094061,-0.8178746352094061,0.0020980396786042443
72,176,Undirected,0.8107509316496231,-0.8107509316496231,0.002466275584139624
72,190,Undirected,0.8318093974067562,-0.8318093974067562,0.0014980328812693995
72,184,Undirected,0.8212801645281895,-0.8212801645281895,0.0019372851843300098
72,175,Undirected,0.8107509316496231,-0.8107509316496231,0.002466275584139624
72,197,Undirected,0.8318093974067562,-0.8318093974067562,0.0014980328812693995
73,176,Undirected,0.7980473713255417,-0.7980473713255417,0.0032396359890398694
74,169,Undirected,0.7818393231813856,0.7818393231813856,0.004471359329662321
74,172,Undirected,0.8295124526436652,0.8295124526436652,0.001586742817441991
74,170,Undirected,0.8581163303210331,0.8581163303210331,7.252150276033942e-4
74,171,Undirected,0.7723046972889297,0.7723046972889297,0.0053404434409842945
75,187,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
75,183,Undirected,0.8181818181818182,-0.8181818181818182,0.0020831448404786943
75,178,Undirected,0.8545454545454546,-0.8545454545454546,8.066741521649004e-4
75,188,Undirected,0.9,-0.9,1.5997142806871453e-4
75,179,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
75,180,Undirected,0.8818181818181817,-0.8818181818181817,3.301688021839017e-4
75,190,Undirected,0.8,-0.8,0.003110428310385851
75,175,Undirected,0.8090909090909091,-0.8090909090909091,0.002558580199713915
75,198,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
75,185,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
75,191,Undirected,0.8363636363636363,-0.8363636363636363,0.0013331850799508597
75,186,Undirected,0.8545454545454546,-0.8545454545454546,8.066741521649004e-4
76,168,Undirected,0.8727272727272727,0.8727272727272727,4.546150514096433e-4
77,168,Undirected,0.7818181818181817,0.7818181818181817,0.004473162252783056
78,187,Undirected,0.8,-0.8,0.003110428310385851
78,183,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
78,178,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
78,188,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
78,180,Undirected,0.7727272727272727,-0.7727272727272727,0.005299487178643858
79,168,Undirected,0.890909090909091,0.890909090909091,2.3345817037873244e-4
80,168,Undirected,0.7909090909090909,0.7909090909090909,0.003746082953397416
81,172,Undirected,0.8476155310352027,-0.8476155310352027,9.84230984908125e-4
81,173,Undirected,0.8674427949190671,-0.8674427949190671,5.416228626821755e-4
82,172,Undirected,0.7484792116158807,0.7484792116158807,0.0080503107949131
83,181,Undirected,0.8971836907448637,0.8971836907448637,1.8051009741258732e-4
84,176,Undirected,0.8079610032674739,0.8079610032674739,0.002622862221980278
84,169,Undirected,0.8277882671513382,0.8277882671513382,0.0016558728170318572
84,172,Undirected,0.8377018990932704,0.8377018990932704,0.0012874413351134915
84,170,Undirected,0.8277882671513382,0.8277882671513382,0.0016558728170318572
84,171,Undirected,0.7881337393836095,0.7881337393836095,0.003957999927098319
84,167,Undirected,0.7881337393836095,0.7881337393836095,0.003957999927098319
85,174,Undirected,0.8267515394048878,-0.8267515394048878,0.0031797140860104246
86,171,Undirected,0.7746829608553244,0.7746829608553244,0.005112945458591254
87,194,Undirected,0.9746794344808964,-0.9746794344808964,0.0048182304681985404
88,183,Undirected,0.8,-0.8,0.003110428310385851
88,169,Undirected,0.890909090909091,-0.890909090909091,2.334581703787314e-4
88,170,Undirected,0.8545454545454546,-0.8545454545454546,8.066741521649004e-4
88,182,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
88,180,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
88,190,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
88,184,Undirected,0.8,-0.8,0.003110428310385851
88,175,Undirected,0.8454545454545456,-0.8454545454545456,0.001045182145858681
88,171,Undirected,0.9363636363636364,-0.9363636363636364,2.208207644917778e-5
88,177,Undirected,0.9272727272727272,-0.9272727272727272,3.9737742565586e-5
88,167,Undirected,0.8,-0.8,0.003110428310385851
88,185,Undirected,0.7909090909090909,-0.7909090909090909,0.0037460829533974027
89,168,Undirected,0.7636363636363637,0.7636363636363637,0.006233059747904751
90,172,Undirected,0.8009085749662976,0.8009085749662976,0.0030516291844857445
91,193,Undirected,0.7753786953560958,0.7753786953560958,0.00840727627979755
92,172,Undirected,0.7909090909090909,-0.7909090909090909,0.0037460829533974027
93,168,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
94,172,Undirected,0.743700819611562,-0.743700819611562,0.008695891703857296
95,173,Undirected,0.867650956213489,-0.867650956213489,5.379745642282651e-4
96,172,Undirected,0.7746829608553244,0.7746829608553244,0.005112945458591254
97,194,Undirected,0.9746794344808964,-0.9746794344808964,0.0048182304681985404
98,172,Undirected,0.8374357893586237,0.8374357893586237,0.0012964420803659657
98,170,Undirected,0.7909115788387002,0.7909115788387002,0.0037458968378855477
98,180,Undirected,0.762997052526746,0.762997052526746,0.006302959844269844
98,167,Undirected,0.7862591577867079,0.7862591577867079,0.004106068822557646
99,170,Undirected,0.78969246589249,0.78969246589249,0.0038379188163827223
99,174,Undirected,0.8603138149186379,0.8603138149186379,0.0014024003115229446
99,171,Undirected,0.8318093974067562,0.8318093974067562,0.0014980328812693995
100,170,Undirected,0.7515580963521804,0.7515580963521804,0.007653342006891027
100,171,Undirected,0.7515580963521804,0.7515580963521804,0.007653342006891027
101,174,Undirected,0.8469257208241591,0.8469257208241591,0.001988368670679039
102,187,Undirected,0.7732632914707112,-0.7732632914707112,0.005247869172266376
103,168,Undirected,0.753235445504018,0.753235445504018,0.007443201063435472
103,174,Undirected,0.8691745052782041,0.8691745052782041,0.0010911510630741683
104,176,Undirected,0.8528678631638892,0.8528678631638892,8.472393944939802e-4
104,169,Undirected,0.8107509316496231,0.8107509316496231,0.002466275584139624
104,170,Undirected,0.8212801645281895,0.8212801645281895,0.0019372851843300098
104,171,Undirected,0.8107509316496231,0.8107509316496231,0.002466275584139624
104,167,Undirected,0.7686340001353569,0.7686340001353569,0.005706079427219681
