label	NMDS1	NMDS2	type	sample_type	sampling_date	sampling_time	sampling_day	site	replicate	text_label
ASV_06459	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_06460	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_06461	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_06462	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06463	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06464	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06465	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06466	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06467	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06468	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06470	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06471	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_06472	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06473	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06474	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06475	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06476	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06477	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06478	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06479	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06480	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06481	0.4118133631343954	0.16028656524406332	species	NA	NA	NA	NA	NA	NA	NA
ASV_06482	0.34766032405724356	0.08760154930268002	species	NA	NA	NA	NA	NA	NA	NA
ASV_06483	0.34766032405724356	0.08760154930268002	species	NA	NA	NA	NA	NA	NA	NA
ASV_06484	0.34766032405724356	0.08760154930268002	species	NA	NA	NA	NA	NA	NA	NA
ASV_06485	0.34766032405724356	0.08760154930268002	species	NA	NA	NA	NA	NA	NA	NA
ASV_06486	0.34766032405724356	0.08760154930268002	species	NA	NA	NA	NA	NA	NA	NA
ASV_06487	0.34766032405724356	0.08760154930268002	species	NA	NA	NA	NA	NA	NA	NA
ASV_06490	0.266075561140723	0.18111983128143733	species	NA	NA	NA	NA	NA	NA	NA
ASV_06491	0.266075561140723	0.18111983128143733	species	NA	NA	NA	NA	NA	NA	NA
ASV_06492	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06493	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06494	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06495	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06496	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06497	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06498	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06499	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06500	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06502	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06503	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06504	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06505	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06506	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06507	-0.697281227669048	0.3759463364573551	species	NA	NA	NA	NA	NA	NA	NA
ASV_06508	0.5149347113762663	-0.08752529419806941	species	NA	NA	NA	NA	NA	NA	NA
ASV_06509	0.5149347113762663	-0.08752529419806941	species	NA	NA	NA	NA	NA	NA	NA
ASV_06510	0.5149347113762663	-0.08752529419806941	species	NA	NA	NA	NA	NA	NA	NA
ASV_06511	0.5149347113762663	-0.08752529419806941	species	NA	NA	NA	NA	NA	NA	NA
ASV_06513	0.5149347113762663	-0.08752529419806941	species	NA	NA	NA	NA	NA	NA	NA
ASV_06515	0.5948160084963408	0.1694362855872281	species	NA	NA	NA	NA	NA	NA	NA
ASV_06516	0.5948160084963408	0.1694362855872281	species	NA	NA	NA	NA	NA	NA	NA
ASV_06517	0.5948160084963408	0.1694362855872281	species	NA	NA	NA	NA	NA	NA	NA
ASV_06518	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06519	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06520	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06521	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06522	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06523	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06524	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06525	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06526	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06527	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06528	0.5032769336149299	0.012334375209529538	species	NA	NA	NA	NA	NA	NA	NA
ASV_06530	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06531	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06532	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06533	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06535	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06536	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06537	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06539	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06540	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06541	0.5041825961520708	0.03987863544463952	species	NA	NA	NA	NA	NA	NA	NA
ASV_06542	0.23855568787010084	0.1826160195050251	species	NA	NA	NA	NA	NA	NA	NA
ASV_06543	0.23855568787010084	0.1826160195050251	species	NA	NA	NA	NA	NA	NA	NA
ASV_06544	0.23855568787010084	0.1826160195050251	species	NA	NA	NA	NA	NA	NA	NA
ASV_06545	0.23855568787010084	0.1826160195050251	species	NA	NA	NA	NA	NA	NA	NA
ASV_06546	0.20099313793603144	0.451002682348586	species	NA	NA	NA	NA	NA	NA	NA
ASV_06547	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06548	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06549	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06550	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06551	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06552	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06553	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06554	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06555	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06556	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06557	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06558	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06559	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06560	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06561	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06563	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06564	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06565	-0.4352684524794346	0.46773730377582	species	NA	NA	NA	NA	NA	NA	NA
ASV_06566	-0.0265098208724425	0.07077274948214445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06567	-0.0265098208724425	0.07077274948214445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06568	-0.0265098208724425	0.07077274948214445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06569	-0.0265098208724425	0.07077274948214445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06570	-0.0265098208724425	0.07077274948214445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06571	-0.0265098208724425	0.07077274948214445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06572	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06574	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06575	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06576	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06577	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06578	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06580	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06581	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06582	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06583	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06584	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06585	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06586	0.1836071143943141	0.5752268589998323	species	NA	NA	NA	NA	NA	NA	NA
ASV_06587	0.2753621618328478	0.13349207319434098	species	NA	NA	NA	NA	NA	NA	NA
ASV_06588	0.2753621618328478	0.13349207319434098	species	NA	NA	NA	NA	NA	NA	NA
ASV_06589	0.2753621618328478	0.13349207319434098	species	NA	NA	NA	NA	NA	NA	NA
ASV_06590	0.2753621618328478	0.13349207319434098	species	NA	NA	NA	NA	NA	NA	NA
ASV_06592	0.2753621618328478	0.13349207319434098	species	NA	NA	NA	NA	NA	NA	NA
ASV_06593	0.2753621618328478	0.13349207319434098	species	NA	NA	NA	NA	NA	NA	NA
ASV_06594	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06595	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06596	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06597	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06598	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06599	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06600	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06601	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06602	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06603	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06604	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06605	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06606	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06607	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06608	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06610	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06611	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06612	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06613	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06614	-0.7995939126979585	0.22083183426750735	species	NA	NA	NA	NA	NA	NA	NA
ASV_06615	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06617	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06618	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06619	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06620	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06621	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06622	0.021739042874937463	0.34758418376800565	species	NA	NA	NA	NA	NA	NA	NA
ASV_06623	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06624	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06625	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06626	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06627	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06628	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06629	0.2073281116195384	0.10323159839303275	species	NA	NA	NA	NA	NA	NA	NA
ASV_06630	-0.15770932079059477	0.2590754734352062	species	NA	NA	NA	NA	NA	NA	NA
ASV_06632	-0.15770932079059477	0.2590754734352062	species	NA	NA	NA	NA	NA	NA	NA
ASV_06633	-0.15770932079059477	0.2590754734352062	species	NA	NA	NA	NA	NA	NA	NA
ASV_06634	-0.15770932079059477	0.2590754734352062	species	NA	NA	NA	NA	NA	NA	NA
ASV_06635	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06636	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06637	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06638	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06639	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06640	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06641	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06642	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06643	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06644	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06645	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06647	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06648	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06649	-0.7926771651472531	0.1718193473143445	species	NA	NA	NA	NA	NA	NA	NA
ASV_06650	-0.920384297129418	-0.668639817698324	species	NA	NA	NA	NA	NA	NA	NA
ASV_06651	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06652	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06653	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06654	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06655	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06656	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06657	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06658	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06659	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06660	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06661	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06662	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06663	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06664	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06665	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06667	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06668	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06669	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06670	-0.7768132275583421	0.03526629474452734	species	NA	NA	NA	NA	NA	NA	NA
ASV_06689	-0.9849803547636943	-1.0937558454390142	species	NA	NA	NA	NA	NA	NA	NA
ASV_06690	-0.9849803547636943	-1.0937558454390142	species	NA	NA	NA	NA	NA	NA	NA
ASV_06691	-0.9849803547636943	-1.0937558454390142	species	NA	NA	NA	NA	NA	NA	NA
ASV_06694	0.3081563546045791	-0.8210121268531468	species	NA	NA	NA	NA	NA	NA	NA
ASV_06695	0.3081563546045791	-0.8210121268531468	species	NA	NA	NA	NA	NA	NA	NA
ASV_06696	0.3081563546045791	-0.8210121268531468	species	NA	NA	NA	NA	NA	NA	NA
ASV_06697	0.3123363734798554	-0.6389300389885947	species	NA	NA	NA	NA	NA	NA	NA
ASV_06698	0.3123363734798554	-0.6389300389885947	species	NA	NA	NA	NA	NA	NA	NA
ASV_06699	0.3123363734798554	-0.6389300389885947	species	NA	NA	NA	NA	NA	NA	NA
ASV_06700	0.3123363734798554	-0.6389300389885947	species	NA	NA	NA	NA	NA	NA	NA
ASV_06701	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06702	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06703	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06704	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06705	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06706	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06707	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06708	-0.7770338744609194	-0.2541014703712988	species	NA	NA	NA	NA	NA	NA	NA
ASV_06736	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06737	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06738	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06739	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06740	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06741	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06742	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06743	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06744	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06745	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06746	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06747	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06748	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06749	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06750	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06751	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06752	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06753	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06754	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06755	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06756	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06758	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06759	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06760	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06762	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06764	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06765	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06767	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06768	-0.8887929212590777	-0.47348971420610264	species	NA	NA	NA	NA	NA	NA	NA
ASV_06793	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06794	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06795	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06796	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06797	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06798	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06799	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06800	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06801	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06802	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06803	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06804	0.2959556816148786	-0.0727021860757803	species	NA	NA	NA	NA	NA	NA	NA
ASV_06821	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06822	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06823	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06824	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06825	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06826	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06827	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06828	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06829	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06830	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06831	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06832	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06833	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06834	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06835	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06836	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06837	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06838	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06839	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06840	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06841	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06842	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06843	-1.033828132800616	0.1270767697808477	species	NA	NA	NA	NA	NA	NA	NA
ASV_06871	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_06890	0.5948160084963408	0.1694362855872281	species	NA	NA	NA	NA	NA	NA	NA
ASV_06916	-0.538848294715698	0.12547371769481214	species	NA	NA	NA	NA	NA	NA	NA
ASV_06917	0.2512616518600319	0.10072994918029224	species	NA	NA	NA	NA	NA	NA	NA
ASV_06918	-1.0432593409326847	-0.6634253942091073	species	NA	NA	NA	NA	NA	NA	NA
ASV_06933	0.4984391288171205	0.16062019866087796	species	NA	NA	NA	NA	NA	NA	NA
ASV_06934	-0.1062016637046448	-0.08691904537220686	species	NA	NA	NA	NA	NA	NA	NA
ASV_06935	-0.1062016637046448	-0.08691904537220686	species	NA	NA	NA	NA	NA	NA	NA
ASV_06937	-0.1062016637046448	-0.08691904537220686	species	NA	NA	NA	NA	NA	NA	NA
ASV_06939	-0.1062016637046448	-0.08691904537220686	species	NA	NA	NA	NA	NA	NA	NA
ASV_06940	-0.1062016637046448	-0.08691904537220686	species	NA	NA	NA	NA	NA	NA	NA
