taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Gammaproteobacteria; Pseudomonadales	glycine	40	55	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonadales	kynurenine	40	57	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonadales	citrulline	40	75	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonas	5'UMP	41	110	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	proline	42	66	Undirected	3	0.5
Gammaproteobacteria; SAR86 clade	proline	42	67	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	alanine	42	70	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	ornithine 2	42	80	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	serine	42	82	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	serine	42	83	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	threonine	42	85	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	valine	42	87	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	leucine	42	90	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	5'UMP	42	110	Undirected	1	0.5
Gammaproteobacteria; Salinimonas	uridine	43	93	Undirected	1	-0.5
Gammaproteobacteria; Stenotrophomonas	taurine	44	96	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	histidine	45	62	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	alanine	45	70	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	ornithine 2	45	80	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	serine	45	82	Undirected	2	0.5
Gammaproteobacteria; Vibrionaceae	serine	45	83	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	threonine	45	85	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	valine	45	87	Undirected	1	0.5
Proteobacteria; Alphaproteobacteria	kynurenine	46	57	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	tryptophan	47	60	Undirected	1	0.5
Thermoplasmata; Marine Group II	homoserine betaine	48	51	Undirected	1	-0.5
Thermoplasmata; Marine Group II	taurine	48	95	Undirected	1	-0.5
Thermoplasmata; Marine Group II	3'AMP	48	99	Undirected	1	-0.5
Thermoplasmata; Marine Group II	sarcosine	48	107	Undirected	1	-0.5
Thermoplasmata; Marine Group II	5'UMP	48	109	Undirected	1	-0.5
Verrucomicrobiae; MB11C04 marine group	kynurenine	49	57	Undirected	1	-0.5
Verrucomicrobiae; MB11C04 marine group	kynurenine	50	58	Undirected	1	0.5
