order	day	time	date_ast	temp	lux	site
517	01/23/21	07:35:07 AM	01/23/21 07:35:07 AM	26.781	807.3	LB_seagrass
518	01/23/21	07:40:07 AM	01/23/21 07:40:07 AM	26.781	839.6	LB_seagrass
519	01/23/21	07:45:07 AM	01/23/21 07:45:07 AM	26.879	1141	LB_seagrass
520	01/23/21	07:50:07 AM	01/23/21 07:50:07 AM	26.781	1227.1	LB_seagrass
521	01/23/21	07:55:07 AM	01/23/21 07:55:07 AM	26.879	1980.6	LB_seagrass
522	01/23/21	08:00:07 AM	01/23/21 08:00:07 AM	26.781	1205.6	LB_seagrass
523	01/23/21	08:05:07 AM	01/23/21 08:05:07 AM	26.781	1259.4	LB_seagrass
524	01/23/21	08:10:07 AM	01/23/21 08:10:07 AM	26.781	1280.9	LB_seagrass
525	01/23/21	08:15:07 AM	01/23/21 08:15:07 AM	26.781	1377.8	LB_seagrass
526	01/23/21	08:20:07 AM	01/23/21 08:20:07 AM	26.781	2411.1	LB_seagrass
527	01/23/21	08:25:07 AM	01/23/21 08:25:07 AM	26.879	2325	LB_seagrass
528	01/23/21	08:30:07 AM	01/23/21 08:30:07 AM	26.977	7233.4	LB_seagrass
529	01/23/21	08:35:07 AM	01/23/21 08:35:07 AM	26.879	2927.8	LB_seagrass
530	01/23/21	08:40:07 AM	01/23/21 08:40:07 AM	27.075	6544.5	LB_seagrass
531	01/23/21	08:45:07 AM	01/23/21 08:45:07 AM	27.173	7577.8	LB_seagrass
532	01/23/21	08:50:07 AM	01/23/21 08:50:07 AM	27.272	8266.7	LB_seagrass
533	01/23/21	08:55:07 AM	01/23/21 08:55:07 AM	27.173	8266.7	LB_seagrass
534	01/23/21	09:00:07 AM	01/23/21 09:00:07 AM	27.173	7577.8	LB_seagrass
535	01/23/21	09:05:07 AM	01/23/21 09:05:07 AM	27.272	8611.2	LB_seagrass
536	01/23/21	09:10:07 AM	01/23/21 09:10:07 AM	27.272	8266.7	LB_seagrass
537	01/23/21	09:15:07 AM	01/23/21 09:15:07 AM	27.272	10333.4	LB_seagrass
538	01/23/21	09:20:07 AM	01/23/21 09:20:07 AM	27.37	9644.5	LB_seagrass
539	01/23/21	09:25:07 AM	01/23/21 09:25:07 AM	27.37	11711.2	LB_seagrass
540	01/23/21	09:30:07 AM	01/23/21 09:30:07 AM	27.37	11022.3	LB_seagrass
541	01/23/21	09:35:07 AM	01/23/21 09:35:07 AM	27.468	13777.9	LB_seagrass
542	01/23/21	09:40:07 AM	01/23/21 09:40:07 AM	27.468	18600.1	LB_seagrass
543	01/23/21	09:45:07 AM	01/23/21 09:45:07 AM	27.567	11711.2	LB_seagrass
544	01/23/21	09:50:07 AM	01/23/21 09:50:07 AM	27.567	10333.4	LB_seagrass
545	01/23/21	09:55:07 AM	01/23/21 09:55:07 AM	27.567	13777.9	LB_seagrass
546	01/23/21	10:00:07 AM	01/23/21 10:00:07 AM	27.665	13777.9	LB_seagrass
547	01/23/21	10:05:07 AM	01/23/21 10:05:07 AM	27.665	16533.4	LB_seagrass
548	01/23/21	10:10:07 AM	01/23/21 10:10:07 AM	27.764	23422.4	LB_seagrass
549	01/23/21	10:15:07 AM	01/23/21 10:15:07 AM	27.764	17911.2	LB_seagrass
550	01/23/21	10:20:07 AM	01/23/21 10:20:07 AM	27.862	14466.8	LB_seagrass
551	01/23/21	10:25:07 AM	01/23/21 10:25:07 AM	27.862	27555.7	LB_seagrass
552	01/23/21	10:30:07 AM	01/23/21 10:30:07 AM	27.961	30311.3	LB_seagrass
553	01/23/21	10:35:07 AM	01/23/21 10:35:07 AM	27.961	21355.7	LB_seagrass
554	01/23/21	10:40:07 AM	01/23/21 10:40:07 AM	27.961	20666.8	LB_seagrass
555	01/23/21	10:45:07 AM	01/23/21 10:45:07 AM	27.961	30311.3	LB_seagrass
556	01/23/21	10:50:07 AM	01/23/21 10:50:07 AM	28.06	24800.2	LB_seagrass
557	01/23/21	10:55:07 AM	01/23/21 10:55:07 AM	28.159	30311.3	LB_seagrass
558	01/23/21	11:00:07 AM	01/23/21 11:00:07 AM	28.159	42711.4	LB_seagrass
559	01/23/21	11:05:07 AM	01/23/21 11:05:07 AM	28.159	24800.2	LB_seagrass
560	01/23/21	11:10:07 AM	01/23/21 11:10:07 AM	27.961	31689.1	LB_seagrass
561	01/23/21	11:15:07 AM	01/23/21 11:15:07 AM	27.567	17911.2	LB_seagrass
562	01/23/21	11:20:07 AM	01/23/21 11:20:07 AM	27.567	12400.1	LB_seagrass
563	01/23/21	11:25:07 AM	01/23/21 11:25:07 AM	28.06	17222.3	LB_seagrass
564	01/23/21	11:30:07 AM	01/23/21 11:30:07 AM	27.567	10677.8	LB_seagrass
565	01/23/21	11:35:07 AM	01/23/21 11:35:07 AM	27.665	33066.9	LB_seagrass
566	01/23/21	11:40:07 AM	01/23/21 11:40:07 AM	27.764	26178	LB_seagrass
567	01/23/21	11:45:07 AM	01/23/21 11:45:07 AM	28.06	22044.6	LB_seagrass
568	01/23/21	11:50:07 AM	01/23/21 11:50:07 AM	27.961	34444.7	LB_seagrass
569	01/23/21	11:55:07 AM	01/23/21 11:55:07 AM	28.258	35822.5	LB_seagrass
570	01/23/21	12:00:07 PM	01/23/21 12:00:07 PM	28.258	38578	LB_seagrass
571	01/23/21	12:05:07 PM	01/23/21 12:05:07 PM	28.258	30311.3	LB_seagrass
572	01/23/21	12:10:07 PM	01/23/21 12:10:07 PM	28.357	30311.3	LB_seagrass
573	01/23/21	12:15:07 PM	01/23/21 12:15:07 PM	28.357	33066.9	LB_seagrass
574	01/23/21	12:20:07 PM	01/23/21 12:20:07 PM	27.567	5166.7	LB_seagrass
575	01/23/21	12:25:07 PM	01/23/21 12:25:07 PM	27.37	5511.1	LB_seagrass
576	01/23/21	12:30:07 PM	01/23/21 12:30:07 PM	27.468	7577.8	LB_seagrass
577	01/23/21	12:35:07 PM	01/23/21 12:35:07 PM	27.567	11022.3	LB_seagrass
578	01/23/21	12:40:07 PM	01/23/21 12:40:07 PM	27.567	12400.1	LB_seagrass
579	01/23/21	12:45:07 PM	01/23/21 12:45:07 PM	27.862	15155.7	LB_seagrass
580	01/23/21	12:50:07 PM	01/23/21 12:50:07 PM	27.665	11711.2	LB_seagrass
581	01/23/21	12:55:07 PM	01/23/21 12:55:07 PM	27.665	10333.4	LB_seagrass
582	01/23/21	01:00:07 PM	01/23/21 01:00:07 PM	27.862	11711.2	LB_seagrass
583	01/23/21	01:05:07 PM	01/23/21 01:05:07 PM	27.764	11022.3	LB_seagrass
584	01/23/21	01:10:07 PM	01/23/21 01:10:07 PM	27.764	11022.3	LB_seagrass
585	01/23/21	01:15:07 PM	01/23/21 01:15:07 PM	27.665	10333.4	LB_seagrass
586	01/23/21	01:20:07 PM	01/23/21 01:20:07 PM	27.764	10677.8	LB_seagrass
587	01/23/21	01:25:07 PM	01/23/21 01:25:07 PM	27.862	11711.2	LB_seagrass
588	01/23/21	01:30:07 PM	01/23/21 01:30:07 PM	27.862	10677.8	LB_seagrass
589	01/23/21	01:35:07 PM	01/23/21 01:35:07 PM	27.862	11711.2	LB_seagrass
590	01/23/21	01:40:07 PM	01/23/21 01:40:07 PM	27.862	10677.8	LB_seagrass
591	01/23/21	01:45:07 PM	01/23/21 01:45:07 PM	27.862	10333.4	LB_seagrass
592	01/23/21	01:50:07 PM	01/23/21 01:50:07 PM	27.862	10333.4	LB_seagrass
593	01/23/21	01:55:07 PM	01/23/21 01:55:07 PM	27.764	11711.2	LB_seagrass
594	01/23/21	02:00:07 PM	01/23/21 02:00:07 PM	27.764	11711.2	LB_seagrass
595	01/23/21	02:05:07 PM	01/23/21 02:05:07 PM	27.665	8611.2	LB_seagrass
596	01/23/21	02:10:07 PM	01/23/21 02:10:07 PM	27.665	14466.8	LB_seagrass
597	01/23/21	02:15:07 PM	01/23/21 02:15:07 PM	27.764	19289	LB_seagrass
598	01/23/21	02:20:07 PM	01/23/21 02:20:07 PM	27.862	22044.6	LB_seagrass
599	01/23/21	02:25:07 PM	01/23/21 02:25:07 PM	27.862	15155.7	LB_seagrass
600	01/23/21	02:30:07 PM	01/23/21 02:30:07 PM	27.862	16533.4	LB_seagrass
601	01/23/21	02:35:07 PM	01/23/21 02:35:07 PM	27.862	24800.2	LB_seagrass
602	01/23/21	02:40:07 PM	01/23/21 02:40:07 PM	27.862	31689.1	LB_seagrass
603	01/23/21	02:45:07 PM	01/23/21 02:45:07 PM	27.862	18600.1	LB_seagrass
604	01/23/21	02:50:07 PM	01/23/21 02:50:07 PM	27.764	27555.7	LB_seagrass
605	01/23/21	02:55:07 PM	01/23/21 02:55:07 PM	27.862	17222.3	LB_seagrass
606	01/23/21	03:00:07 PM	01/23/21 03:00:07 PM	27.862	26178	LB_seagrass
607	01/23/21	03:05:07 PM	01/23/21 03:05:07 PM	27.862	15155.7	LB_seagrass
608	01/23/21	03:10:07 PM	01/23/21 03:10:07 PM	27.764	13089	LB_seagrass
609	01/23/21	03:15:07 PM	01/23/21 03:15:07 PM	27.862	26178	LB_seagrass
610	01/23/21	03:20:07 PM	01/23/21 03:20:07 PM	27.862	9644.5	LB_seagrass
611	01/23/21	03:25:07 PM	01/23/21 03:25:07 PM	27.764	22044.6	LB_seagrass
612	01/23/21	03:30:07 PM	01/23/21 03:30:07 PM	27.862	21355.7	LB_seagrass
613	01/23/21	03:35:07 PM	01/23/21 03:35:07 PM	27.764	12400.1	LB_seagrass
614	01/23/21	03:40:07 PM	01/23/21 03:40:07 PM	27.764	16533.4	LB_seagrass
615	01/23/21	03:45:07 PM	01/23/21 03:45:07 PM	27.764	15155.7	LB_seagrass
616	01/23/21	03:50:07 PM	01/23/21 03:50:07 PM	27.764	16533.4	LB_seagrass
617	01/23/21	03:55:07 PM	01/23/21 03:55:07 PM	27.764	13777.9	LB_seagrass
618	01/23/21	04:00:07 PM	01/23/21 04:00:07 PM	27.665	12400.1	LB_seagrass
619	01/23/21	04:05:07 PM	01/23/21 04:05:07 PM	27.665	13089	LB_seagrass
620	01/23/21	04:10:07 PM	01/23/21 04:10:07 PM	27.665	13777.9	LB_seagrass
621	01/23/21	04:15:07 PM	01/23/21 04:15:07 PM	27.665	11711.2	LB_seagrass
622	01/23/21	04:20:07 PM	01/23/21 04:20:07 PM	27.665	9300.1	LB_seagrass
623	01/23/21	04:25:07 PM	01/23/21 04:25:07 PM	27.665	10677.8	LB_seagrass
624	01/23/21	04:30:07 PM	01/23/21 04:30:07 PM	27.665	9644.5	LB_seagrass
625	01/23/21	04:35:07 PM	01/23/21 04:35:07 PM	27.567	9300.1	LB_seagrass
626	01/23/21	04:40:07 PM	01/23/21 04:40:07 PM	27.567	7233.4	LB_seagrass
627	01/23/21	04:45:07 PM	01/23/21 04:45:07 PM	27.567	7577.8	LB_seagrass
628	01/23/21	04:50:07 PM	01/23/21 04:50:07 PM	27.567	6200	LB_seagrass
629	01/23/21	04:55:07 PM	01/23/21 04:55:07 PM	27.468	4994.5	LB_seagrass
630	01/23/21	05:00:07 PM	01/23/21 05:00:07 PM	27.468	5166.7	LB_seagrass
631	01/23/21	05:05:07 PM	01/23/21 05:05:07 PM	27.37	3616.7	LB_seagrass
632	01/23/21	05:10:07 PM	01/23/21 05:10:07 PM	27.37	3616.7	LB_seagrass
633	01/23/21	05:15:07 PM	01/23/21 05:15:07 PM	27.37	3444.5	LB_seagrass
634	01/23/21	05:20:07 PM	01/23/21 05:20:07 PM	27.272	3100	LB_seagrass
635	01/23/21	05:25:07 PM	01/23/21 05:25:07 PM	27.272	2152.8	LB_seagrass
636	01/23/21	05:30:07 PM	01/23/21 05:30:07 PM	27.272	1808.3	LB_seagrass
637	01/23/21	05:35:07 PM	01/23/21 05:35:07 PM	27.173	1227.1	LB_seagrass
638	01/23/21	05:40:07 PM	01/23/21 05:40:07 PM	27.173	904.2	LB_seagrass
639	01/23/21	05:45:07 PM	01/23/21 05:45:07 PM	27.173	721.2	LB_seagrass
640	01/23/21	05:50:07 PM	01/23/21 05:50:07 PM	27.173	613.5	LB_seagrass
641	01/23/21	05:55:07 PM	01/23/21 05:55:07 PM	27.173	462.9	LB_seagrass
642	01/23/21	06:00:07 PM	01/23/21 06:00:07 PM	27.075	290.6	LB_seagrass
643	01/23/21	06:05:07 PM	01/23/21 06:05:07 PM	27.075	172.2	LB_seagrass
644	01/23/21	06:10:07 PM	01/23/21 06:10:07 PM	27.075	86.1	LB_seagrass
645	01/23/21	06:15:07 PM	01/23/21 06:15:07 PM	27.075	32.3	LB_seagrass
646	01/23/21	06:20:07 PM	01/23/21 06:20:07 PM	27.075	10.8	LB_seagrass
647	01/23/21	06:25:07 PM	01/23/21 06:25:07 PM	27.075	0	LB_seagrass
648	01/23/21	06:30:07 PM	01/23/21 06:30:07 PM	27.075	0	LB_seagrass
649	01/23/21	06:35:07 PM	01/23/21 06:35:07 PM	27.075	0	LB_seagrass
650	01/23/21	06:40:07 PM	01/23/21 06:40:07 PM	27.075	0	LB_seagrass
651	01/23/21	06:45:07 PM	01/23/21 06:45:07 PM	27.075	0	LB_seagrass
652	01/23/21	06:50:07 PM	01/23/21 06:50:07 PM	27.075	0	LB_seagrass
653	01/23/21	06:55:07 PM	01/23/21 06:55:07 PM	27.075	0	LB_seagrass
654	01/23/21	07:00:07 PM	01/23/21 07:00:07 PM	27.075	0	LB_seagrass
655	01/23/21	07:05:07 PM	01/23/21 07:05:07 PM	27.075	0	LB_seagrass
656	01/23/21	07:10:07 PM	01/23/21 07:10:07 PM	27.075	0	LB_seagrass
657	01/23/21	07:15:07 PM	01/23/21 07:15:07 PM	27.075	0	LB_seagrass
658	01/23/21	07:20:07 PM	01/23/21 07:20:07 PM	27.075	0	LB_seagrass
659	01/23/21	07:25:07 PM	01/23/21 07:25:07 PM	27.075	0	LB_seagrass
660	01/23/21	07:30:07 PM	01/23/21 07:30:07 PM	27.075	0	LB_seagrass
661	01/23/21	07:35:07 PM	01/23/21 07:35:07 PM	27.075	0	LB_seagrass
662	01/23/21	07:40:07 PM	01/23/21 07:40:07 PM	27.075	0	LB_seagrass
663	01/23/21	07:45:07 PM	01/23/21 07:45:07 PM	27.075	0	LB_seagrass
664	01/23/21	07:50:07 PM	01/23/21 07:50:07 PM	27.075	0	LB_seagrass
665	01/23/21	07:55:07 PM	01/23/21 07:55:07 PM	27.075	0	LB_seagrass
666	01/23/21	08:00:07 PM	01/23/21 08:00:07 PM	27.075	0	LB_seagrass
667	01/23/21	08:05:07 PM	01/23/21 08:05:07 PM	27.075	0	LB_seagrass
668	01/23/21	08:10:07 PM	01/23/21 08:10:07 PM	27.075	0	LB_seagrass
669	01/23/21	08:15:07 PM	01/23/21 08:15:07 PM	26.977	0	LB_seagrass
670	01/23/21	08:20:07 PM	01/23/21 08:20:07 PM	27.075	0	LB_seagrass
671	01/23/21	08:25:07 PM	01/23/21 08:25:07 PM	27.075	0	LB_seagrass
672	01/23/21	08:30:07 PM	01/23/21 08:30:07 PM	26.977	0	LB_seagrass
673	01/23/21	08:35:07 PM	01/23/21 08:35:07 PM	27.075	0	LB_seagrass
674	01/23/21	08:40:07 PM	01/23/21 08:40:07 PM	27.075	0	LB_seagrass
675	01/23/21	08:45:07 PM	01/23/21 08:45:07 PM	27.075	0	LB_seagrass
676	01/23/21	08:50:07 PM	01/23/21 08:50:07 PM	27.075	0	LB_seagrass
677	01/23/21	08:55:07 PM	01/23/21 08:55:07 PM	27.075	0	LB_seagrass
678	01/23/21	09:00:07 PM	01/23/21 09:00:07 PM	27.075	0	LB_seagrass
679	01/23/21	09:05:07 PM	01/23/21 09:05:07 PM	27.075	0	LB_seagrass
680	01/23/21	09:10:07 PM	01/23/21 09:10:07 PM	27.075	0	LB_seagrass
681	01/23/21	09:15:07 PM	01/23/21 09:15:07 PM	27.075	0	LB_seagrass
682	01/23/21	09:20:07 PM	01/23/21 09:20:07 PM	27.075	0	LB_seagrass
683	01/23/21	09:25:07 PM	01/23/21 09:25:07 PM	27.075	0	LB_seagrass
684	01/23/21	09:30:07 PM	01/23/21 09:30:07 PM	27.075	0	LB_seagrass
685	01/23/21	09:35:07 PM	01/23/21 09:35:07 PM	26.977	0	LB_seagrass
686	01/23/21	09:40:07 PM	01/23/21 09:40:07 PM	27.075	0	LB_seagrass
687	01/23/21	09:45:07 PM	01/23/21 09:45:07 PM	27.075	0	LB_seagrass
688	01/23/21	09:50:07 PM	01/23/21 09:50:07 PM	26.977	0	LB_seagrass
689	01/23/21	09:55:07 PM	01/23/21 09:55:07 PM	27.075	0	LB_seagrass
690	01/23/21	10:00:07 PM	01/23/21 10:00:07 PM	27.075	0	LB_seagrass
691	01/23/21	10:05:07 PM	01/23/21 10:05:07 PM	26.977	0	LB_seagrass
692	01/23/21	10:10:07 PM	01/23/21 10:10:07 PM	26.977	0	LB_seagrass
693	01/23/21	10:15:07 PM	01/23/21 10:15:07 PM	26.977	0	LB_seagrass
694	01/23/21	10:20:07 PM	01/23/21 10:20:07 PM	27.075	0	LB_seagrass
695	01/23/21	10:25:07 PM	01/23/21 10:25:07 PM	26.977	0	LB_seagrass
696	01/23/21	10:30:07 PM	01/23/21 10:30:07 PM	27.075	0	LB_seagrass
697	01/23/21	10:35:07 PM	01/23/21 10:35:07 PM	26.977	0	LB_seagrass
698	01/23/21	10:40:07 PM	01/23/21 10:40:07 PM	27.075	0	LB_seagrass
699	01/23/21	10:45:07 PM	01/23/21 10:45:07 PM	26.977	0	LB_seagrass
700	01/23/21	10:50:07 PM	01/23/21 10:50:07 PM	26.977	0	LB_seagrass
701	01/23/21	10:55:07 PM	01/23/21 10:55:07 PM	27.075	0	LB_seagrass
702	01/23/21	11:00:07 PM	01/23/21 11:00:07 PM	27.075	0	LB_seagrass
703	01/23/21	11:05:07 PM	01/23/21 11:05:07 PM	27.075	0	LB_seagrass
704	01/23/21	11:10:07 PM	01/23/21 11:10:07 PM	27.075	0	LB_seagrass
705	01/23/21	11:15:07 PM	01/23/21 11:15:07 PM	27.075	0	LB_seagrass
706	01/23/21	11:20:07 PM	01/23/21 11:20:07 PM	26.977	0	LB_seagrass
707	01/23/21	11:25:07 PM	01/23/21 11:25:07 PM	27.075	0	LB_seagrass
708	01/23/21	11:30:07 PM	01/23/21 11:30:07 PM	27.075	0	LB_seagrass
709	01/23/21	11:35:07 PM	01/23/21 11:35:07 PM	26.977	0	LB_seagrass
710	01/23/21	11:40:07 PM	01/23/21 11:40:07 PM	27.075	0	LB_seagrass
711	01/23/21	11:45:07 PM	01/23/21 11:45:07 PM	27.075	0	LB_seagrass
712	01/23/21	11:50:07 PM	01/23/21 11:50:07 PM	26.977	0	LB_seagrass
713	01/23/21	11:55:07 PM	01/23/21 11:55:07 PM	26.977	0	LB_seagrass
714	01/24/21	12:00:07 AM	01/24/21 12:00:07 AM	26.977	0	LB_seagrass
715	01/24/21	12:05:07 AM	01/24/21 12:05:07 AM	26.977	0	LB_seagrass
716	01/24/21	12:10:07 AM	01/24/21 12:10:07 AM	26.977	0	LB_seagrass
717	01/24/21	12:15:07 AM	01/24/21 12:15:07 AM	26.977	0	LB_seagrass
718	01/24/21	12:20:07 AM	01/24/21 12:20:07 AM	26.977	0	LB_seagrass
719	01/24/21	12:25:07 AM	01/24/21 12:25:07 AM	26.977	0	LB_seagrass
720	01/24/21	12:30:07 AM	01/24/21 12:30:07 AM	26.977	0	LB_seagrass
721	01/24/21	12:35:07 AM	01/24/21 12:35:07 AM	26.977	0	LB_seagrass
722	01/24/21	12:40:07 AM	01/24/21 12:40:07 AM	26.977	0	LB_seagrass
723	01/24/21	12:45:07 AM	01/24/21 12:45:07 AM	26.977	0	LB_seagrass
724	01/24/21	12:50:07 AM	01/24/21 12:50:07 AM	26.977	0	LB_seagrass
725	01/24/21	12:55:07 AM	01/24/21 12:55:07 AM	26.977	0	LB_seagrass
726	01/24/21	01:00:07 AM	01/24/21 01:00:07 AM	26.977	0	LB_seagrass
727	01/24/21	01:05:07 AM	01/24/21 01:05:07 AM	26.977	0	LB_seagrass
728	01/24/21	01:10:07 AM	01/24/21 01:10:07 AM	26.977	0	LB_seagrass
729	01/24/21	01:15:07 AM	01/24/21 01:15:07 AM	26.977	0	LB_seagrass
730	01/24/21	01:20:07 AM	01/24/21 01:20:07 AM	26.977	0	LB_seagrass
731	01/24/21	01:25:07 AM	01/24/21 01:25:07 AM	26.977	0	LB_seagrass
732	01/24/21	01:30:07 AM	01/24/21 01:30:07 AM	26.977	0	LB_seagrass
733	01/24/21	01:35:07 AM	01/24/21 01:35:07 AM	26.977	0	LB_seagrass
734	01/24/21	01:40:07 AM	01/24/21 01:40:07 AM	26.977	0	LB_seagrass
735	01/24/21	01:45:07 AM	01/24/21 01:45:07 AM	26.977	0	LB_seagrass
736	01/24/21	01:50:07 AM	01/24/21 01:50:07 AM	26.977	0	LB_seagrass
737	01/24/21	01:55:07 AM	01/24/21 01:55:07 AM	26.977	0	LB_seagrass
738	01/24/21	02:00:07 AM	01/24/21 02:00:07 AM	26.977	0	LB_seagrass
739	01/24/21	02:05:07 AM	01/24/21 02:05:07 AM	26.879	0	LB_seagrass
740	01/24/21	02:10:07 AM	01/24/21 02:10:07 AM	26.977	0	LB_seagrass
741	01/24/21	02:15:07 AM	01/24/21 02:15:07 AM	26.977	0	LB_seagrass
742	01/24/21	02:20:07 AM	01/24/21 02:20:07 AM	26.977	0	LB_seagrass
743	01/24/21	02:25:07 AM	01/24/21 02:25:07 AM	26.977	0	LB_seagrass
744	01/24/21	02:30:07 AM	01/24/21 02:30:07 AM	26.879	0	LB_seagrass
745	01/24/21	02:35:07 AM	01/24/21 02:35:07 AM	26.977	0	LB_seagrass
746	01/24/21	02:40:07 AM	01/24/21 02:40:07 AM	26.879	0	LB_seagrass
747	01/24/21	02:45:07 AM	01/24/21 02:45:07 AM	26.879	0	LB_seagrass
748	01/24/21	02:50:07 AM	01/24/21 02:50:07 AM	26.879	0	LB_seagrass
749	01/24/21	02:55:07 AM	01/24/21 02:55:07 AM	26.879	0	LB_seagrass
750	01/24/21	03:00:07 AM	01/24/21 03:00:07 AM	26.879	0	LB_seagrass
751	01/24/21	03:05:07 AM	01/24/21 03:05:07 AM	26.879	0	LB_seagrass
752	01/24/21	03:10:07 AM	01/24/21 03:10:07 AM	26.879	0	LB_seagrass
753	01/24/21	03:15:07 AM	01/24/21 03:15:07 AM	26.879	0	LB_seagrass
754	01/24/21	03:20:07 AM	01/24/21 03:20:07 AM	26.879	0	LB_seagrass
755	01/24/21	03:25:07 AM	01/24/21 03:25:07 AM	26.879	0	LB_seagrass
756	01/24/21	03:30:07 AM	01/24/21 03:30:07 AM	26.879	0	LB_seagrass
757	01/24/21	03:35:07 AM	01/24/21 03:35:07 AM	26.879	0	LB_seagrass
758	01/24/21	03:40:07 AM	01/24/21 03:40:07 AM	26.879	0	LB_seagrass
759	01/24/21	03:45:07 AM	01/24/21 03:45:07 AM	26.879	0	LB_seagrass
760	01/24/21	03:50:07 AM	01/24/21 03:50:07 AM	26.879	0	LB_seagrass
761	01/24/21	03:55:07 AM	01/24/21 03:55:07 AM	26.879	0	LB_seagrass
762	01/24/21	04:00:07 AM	01/24/21 04:00:07 AM	26.879	0	LB_seagrass
763	01/24/21	04:05:07 AM	01/24/21 04:05:07 AM	26.879	0	LB_seagrass
764	01/24/21	04:10:07 AM	01/24/21 04:10:07 AM	26.879	0	LB_seagrass
765	01/24/21	04:15:07 AM	01/24/21 04:15:07 AM	26.879	0	LB_seagrass
766	01/24/21	04:20:07 AM	01/24/21 04:20:07 AM	26.879	0	LB_seagrass
767	01/24/21	04:25:07 AM	01/24/21 04:25:07 AM	26.879	0	LB_seagrass
768	01/24/21	04:30:07 AM	01/24/21 04:30:07 AM	26.879	0	LB_seagrass
769	01/24/21	04:35:07 AM	01/24/21 04:35:07 AM	26.879	0	LB_seagrass
770	01/24/21	04:40:07 AM	01/24/21 04:40:07 AM	26.879	0	LB_seagrass
771	01/24/21	04:45:07 AM	01/24/21 04:45:07 AM	26.781	0	LB_seagrass
772	01/24/21	04:50:07 AM	01/24/21 04:50:07 AM	26.781	0	LB_seagrass
773	01/24/21	04:55:07 AM	01/24/21 04:55:07 AM	26.781	0	LB_seagrass
774	01/24/21	05:00:07 AM	01/24/21 05:00:07 AM	26.781	0	LB_seagrass
775	01/24/21	05:05:07 AM	01/24/21 05:05:07 AM	26.781	0	LB_seagrass
776	01/24/21	05:10:07 AM	01/24/21 05:10:07 AM	26.781	0	LB_seagrass
777	01/24/21	05:15:07 AM	01/24/21 05:15:07 AM	26.781	0	LB_seagrass
778	01/24/21	05:20:07 AM	01/24/21 05:20:07 AM	26.781	0	LB_seagrass
779	01/24/21	05:25:07 AM	01/24/21 05:25:07 AM	26.781	0	LB_seagrass
780	01/24/21	05:30:07 AM	01/24/21 05:30:07 AM	26.781	0	LB_seagrass
781	01/24/21	05:35:07 AM	01/24/21 05:35:07 AM	26.781	0	LB_seagrass
782	01/24/21	05:40:07 AM	01/24/21 05:40:07 AM	26.781	0	LB_seagrass
783	01/24/21	05:45:07 AM	01/24/21 05:45:07 AM	26.781	0	LB_seagrass
784	01/24/21	05:50:07 AM	01/24/21 05:50:07 AM	26.781	0	LB_seagrass
785	01/24/21	05:55:07 AM	01/24/21 05:55:07 AM	26.781	0	LB_seagrass
786	01/24/21	06:00:07 AM	01/24/21 06:00:07 AM	26.781	0	LB_seagrass
787	01/24/21	06:05:07 AM	01/24/21 06:05:07 AM	26.781	0	LB_seagrass
788	01/24/21	06:10:07 AM	01/24/21 06:10:07 AM	26.781	0	LB_seagrass
789	01/24/21	06:15:07 AM	01/24/21 06:15:07 AM	26.781	0	LB_seagrass
790	01/24/21	06:20:07 AM	01/24/21 06:20:07 AM	26.781	0	LB_seagrass
791	01/24/21	06:25:07 AM	01/24/21 06:25:07 AM	26.781	0	LB_seagrass
792	01/24/21	06:30:07 AM	01/24/21 06:30:07 AM	26.781	0	LB_seagrass
793	01/24/21	06:35:07 AM	01/24/21 06:35:07 AM	26.781	0	LB_seagrass
794	01/24/21	06:40:07 AM	01/24/21 06:40:07 AM	26.781	0	LB_seagrass
795	01/24/21	06:45:07 AM	01/24/21 06:45:07 AM	26.781	21.5	LB_seagrass
796	01/24/21	06:50:07 AM	01/24/21 06:50:07 AM	26.781	64.6	LB_seagrass
797	01/24/21	06:55:07 AM	01/24/21 06:55:07 AM	26.781	129.2	LB_seagrass
798	01/24/21	07:00:07 AM	01/24/21 07:00:07 AM	26.781	215.3	LB_seagrass
799	01/24/21	07:05:07 AM	01/24/21 07:05:07 AM	26.781	333.7	LB_seagrass
800	01/24/21	07:10:07 AM	01/24/21 07:10:07 AM	26.781	495.1	LB_seagrass
801	01/24/21	07:15:07 AM	01/24/21 07:15:07 AM	26.879	549	LB_seagrass
802	01/24/21	07:20:07 AM	01/24/21 07:20:07 AM	26.879	667.4	LB_seagrass
803	01/24/21	07:25:07 AM	01/24/21 07:25:07 AM	26.879	785.8	LB_seagrass
804	01/24/21	07:30:07 AM	01/24/21 07:30:07 AM	26.879	861.1	LB_seagrass
805	01/24/21	07:35:07 AM	01/24/21 07:35:07 AM	26.879	947.2	LB_seagrass
806	01/24/21	07:40:07 AM	01/24/21 07:40:07 AM	26.879	1463.9	LB_seagrass
807	01/24/21	07:45:07 AM	01/24/21 07:45:07 AM	26.879	1722.2	LB_seagrass
808	01/24/21	07:50:07 AM	01/24/21 07:50:07 AM	26.977	2066.7	LB_seagrass
809	01/24/21	07:55:07 AM	01/24/21 07:55:07 AM	26.977	2325	LB_seagrass
810	01/24/21	08:00:07 AM	01/24/21 08:00:07 AM	26.977	2755.6	LB_seagrass
811	01/24/21	08:05:07 AM	01/24/21 08:05:07 AM	26.977	3100	LB_seagrass
