taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Acidimicrobia; Candidatus Actinomarina	ciliatine	1	418	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	1	419	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	1	420	Undirected	12	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	2	416	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	2	417	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	2	418	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	2	419	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	2	420	Undirected	12	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	3	416	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	3	417	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	3	418	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	3	419	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	3	420	Undirected	12	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	4	416	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	4	417	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	4	418	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	4	419	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	4	420	Undirected	12	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	1	426	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	1	427	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	1	428	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	1	429	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	2	426	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	2	427	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	2	428	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	2	429	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	3	426	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	3	427	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	3	428	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	3	429	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	4	426	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	4	427	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	4	428	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	GABA	4	429	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	1	445	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	1	446	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	1	447	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	2	445	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	2	446	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	2	447	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	3	445	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	3	446	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	3	447	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	4	445	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	4	446	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	isethionate	4	447	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	1	451	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	1	452	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	1	453	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	1	454	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	2	451	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	2	452	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	2	453	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	2	454	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	3	451	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	3	452	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	3	453	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	3	454	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	4	451	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	4	452	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	4	453	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	arginine	4	454	Undirected	8	-0.5
Acidimicrobia; Ilumatobacteraceae	isethionate	5	445	Undirected	1	-0.5
Acidimicrobia; Ilumatobacteraceae	isethionate	5	446	Undirected	2	-0.5
Acidimicrobia; Ilumatobacteraceae	isethionate	5	447	Undirected	4	-0.5
Acidimicrobia; Ilumatobacteraceae	glutathione 2	5	458	Undirected	1	-0.5
Acidimicrobia; Ilumatobacteraceae	glutathione 2	5	459	Undirected	2	-0.5
Acidimicrobia; Ilumatobacteraceae	glutathione 2	5	460	Undirected	6	-0.5
Acidimicrobia; Microtrichaceae	methionine	6	312	Undirected	1	-0.5
Acidimicrobia; Microtrichaceae	methionine	6	313	Undirected	2	-0.5
Acidimicrobia; Sva0996 marine group	glycine	7	334	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	glycine	7	335	Undirected	2	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	388	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	389	Undirected	6	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	390	Undirected	3	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	391	Undirected	4	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	392	Undirected	5	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	393	Undirected	9	0.5
Acidimicrobia; Sva0996 marine group	pantothenic acid	7	394	Undirected	2	0.5
Acidimicrobia; Sva0996 marine group	cysteate	7	404	Undirected	1	0.5
